query_id,query_planning_time,plan_total_cost,plan_startup_cost,plan_rows,plan_width,output_rows,max_depth,num_operators,has_sort,has_hash,is_parallel_aware,max_workers_planned,max_workers_launched,node_type_Seq Scan_count,node_type_Hash Join_count,node_type_Merge Join_count,node_type_Nested Loop_count,node_type_Aggregate_count,node_type_Sort_count,node_type_Limit_count,node_type_Materialize_count,node_type_Gather_count,node_type_Gather Merge_count,node_type_OTHER_count,total_estimated_rows,total_estimated_bytes,total_actual_rows,total_actual_loops,total_actual_time_node,rows_estimate_error,rows_estimate_ratio,output_row_estimation_error,output_row_estimation_ratio,cost_time_ratio,sum_node_actual_time_vs_total_actual_time_ratio,query_length_chars,has_group_by,has_order_by,has_limit,num_aggregate_functions,num_joins,num_tables_referenced,num_where_conditions,actual_execution_time
7670,0.122,324788.47,269198.32,67,107,67,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,45682249.0,1842290995.0,25463790.0,21.0,25296.403000000002,-20218459.0,0.5574110416498977,0,1.0,0.01272158768443966,6.122331657318498,591,1,1,1,3,3,4,0,4131.825
7671,0.1,935865.14,935857.32,67,193,67,9,14,1,1,1,2,2,4,2,1,0,0,3,1,0,0,1,2,100166401.0,19313206363.0,40158569.0,38.0,28818.591999999997,-60007832.0,0.40091855751111594,0,1.0,0.005348482154170204,5.75743358549807,498,0,1,1,0,3,4,0,5005.458
7672,0.067,431932.68,234508.3,21,45,21,5,10,1,0,1,2,2,3,0,0,2,0,1,1,2,0,1,0,27154125.0,546888155.0,11998998.0,38.0,9658.315,-15155127.0,0.4418849069892696,0,1.0,0.005716184753605585,3.911821635175599,318,0,1,1,0,2,3,0,2469.007
7673,0.137,314201.98,241185.87,88,178,88,7,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,39281422.0,3173575222.0,19502315.0,25.0,18352.549,-19779107.0,0.49647680778969766,0,1.0,0.01024210286644279,5.702933946202234,673,1,1,1,1,3,4,2,3218.089
7674,0.11,1080530.74,1080524.67,52,49,52,9,13,1,1,1,2,2,4,3,0,0,0,1,1,0,0,1,3,19586381.0,624188589.0,9668443.0,35.0,19425.389000000003,-9917938.0,0.493630906087245,0,1.0,0.0015517217029845907,11.58560622371671,411,0,1,1,0,3,4,0,1676.683
7675,0.337,733860.5,269277.23,56,54,56,9,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,39506552.0,1000166492.0,12845969.0,118.0,39070.06300000001,-26660583.0,0.32516046958489314,0,1.0,0.009295058120719128,5.7276766106517325,606,1,1,1,1,3,4,0,6821.276
7676,0.06,30123.84,30114.72,85,18,85,7,9,1,1,1,2,2,2,1,0,0,2,1,1,0,0,1,1,525425.0,8702890.0,102150.0,21.0,373.19599999999997,-423275.0,0.1944140457724699,0,1.0,0.0015415365371745434,8.036608738721277,289,1,1,1,1,1,2,0,46.437
7677,0.096,153.99,145.38,62,157,62,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,60305702.0,9425070924.0,2694.0,12.0,0.8480000000000001,-60303008.0,4.467239267026524e-05,0,1.0,0.004078186895252938,1.3503184713375798,412,0,1,1,0,3,4,0,0.628
7678,0.048,30184.62,30182.35,20,146,20,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,525870.0,68963440.0,101089.0,30.0,331.012,-424781.0,0.1922319204366098,0,1.0,0.001314874926369787,8.340144624455139,453,1,1,1,1,2,3,0,39.689
7679,0.046,2033.99,2033.75,96,116,96,6,9,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,2,30946.0,2470296.0,20297.0,9.0,7.0200000000000005,-10649.0,0.655884443869967,0,1.0,0.00125713499083083,2.7454047712162692,326,0,1,1,0,2,3,0,2.557
7680,0.047,1063242.85,1063237.88,44,77,44,7,9,1,1,1,2,2,2,1,0,0,2,1,1,0,0,1,1,23579355.0,1347356623.0,6067091.0,21.0,20206.571,-17512264.0,0.2573052146676616,0,1.0,0.0015847950447068606,11.991873696604555,401,1,1,1,1,1,2,1,1685.022
7681,0.085,359343.9,248725.4,100,44,100,7,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,39372922.0,877614704.0,19959956.0,20.0,18116.831000000002,-19412966.0,0.5069462713486187,0,1.0,0.009340470229214965,5.3976313005353,340,1,1,1,1,2,3,0,3356.441
7682,0.048,57158.1,29780.31,33,18,33,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,4775033.0,77750594.0,2713456.0,13.0,1275.8600000000001,-2061577.0,0.5682591094134847,0,1.0,0.007363015915504539,3.0315832493774595,238,0,1,1,0,1,2,0,420.856
7683,0.044,27421.89,27412.79,78,23,78,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,312918.0,7192014.0,100281.0,17.0,93.80600000000001,-212637.0,0.32047053860755853,0,1.0,0.0005668099463603712,6.035257028887603,193,0,1,1,0,1,2,0,15.543
7684,0.115,29928.62,29780.31,67,50,67,6,13,1,0,1,2,2,4,0,0,3,0,1,1,3,0,1,0,604693307.0,30042549710.0,81289.0,17.0,155.793,-604612018.0,0.00013443013021475364,0,1.0,0.0007705667685312588,6.755398491024196,512,0,1,1,0,3,4,0,23.062
7685,0.143,203583.43,203577.9,45,67,0,8,14,1,1,1,2,2,4,2,0,1,2,1,1,0,0,1,2,1272931.0,13691341.0,1000000.0,27.0,2085.011,-272931.0,0.7855885354351493,-45,0.0,0.000647655852934593,15.813267906440554,775,1,1,1,1,3,4,2,131.852
7686,0.095,2219.09,2214.23,35,147,35,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,60315505.0,8821698715.0,12637.0,12.0,11.284,-60302868.0,0.0002095149497629175,0,1.0,0.0012622291119332699,4.028561228132809,469,0,1,1,0,3,4,0,2.801
7687,0.019,138.05,138.02,13,216,13,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,863.0,131328.0,106.0,6.0,0.043,-757.0,0.12282734646581692,0,1.0,0.00013763129300977905,2.263157894736842,259,0,1,1,0,1,2,0,0.019
7688,0.039,1636.0,1635.98,1,219,0,5,8,1,0,0,0,0,3,0,0,2,1,1,1,0,0,0,0,346.0,20594.0,0.0,6.0,2.3150000000000004,-346.0,0.0,-1,0.0,0.00024144254278728606,5.860759493670887,452,1,1,1,2,2,3,0,0.395
7689,0.023,74580.47,29780.31,54,34,54,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,4774604.0,83244336.0,3032283.0,15.0,1578.368,-1742321.0,0.6350857578974088,0,1.0,0.007272748482276928,2.9099436767728912,259,0,1,1,0,1,2,0,542.405
7690,0.046,879957.85,879946.65,96,45,96,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,15085997.0,533178377.0,6068170.0,17.0,9770.283000000001,-9017827.0,0.40223857925995876,0,1.0,0.0011573758902201964,9.593362214048518,230,0,1,1,0,1,2,0,1018.442
7691,0.062,176035.77,35018.36,15,55,15,5,10,1,0,1,2,2,3,0,0,2,0,1,1,2,0,1,0,27370785.0,867909051.0,8967576.0,28.0,5709.815999999999,-18403209.0,0.3276331314575011,0,1.0,0.010185912783521213,3.184353223634127,365,0,1,1,0,2,3,0,1793.085
7692,0.126,478764.4,271938.13,22,58,22,9,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,39903442.0,1185943218.0,13154632.0,64.0,25158.098,-26748810.0,0.32966158658694156,0,1.0,0.008618830055033331,6.096879862756517,596,1,1,1,1,3,4,0,4126.389
7693,0.115,1235944.55,1206042.62,36,63,36,9,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,39056790.0,1325927578.0,5301488.0,167.0,16579.712000000003,-33755302.0,0.13573793442830298,0,1.0,0.0014399375764875535,9.316104047743336,612,1,1,1,1,3,4,0,1779.683
7694,0.126,30203.25,30114.72,40,165,40,7,13,1,1,1,2,2,4,1,0,2,0,1,1,2,0,1,1,604605780.0,99246281820.0,104519.0,23.0,196.27400000000006,-604501261.0,0.0001728713212103265,0,1.0,0.0009067236141805931,7.166946615058792,458,0,1,1,0,3,4,0,27.386
7695,0.067,263579.35,235338.88,34,44,34,7,12,1,0,1,2,2,3,0,0,2,1,1,1,2,0,1,1,9050374.0,202402856.0,799134.0,144.0,3327.716,-8251240.0,0.08829845042867841,0,1.0,0.0020246047347791092,6.235835126039082,386,1,1,1,2,2,3,0,533.644
7696,0.045,1569.08,1569.08,1,134,0,3,5,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,174.0,19472.0,0.0,4.0,3.36,-174.0,0.0,-1,0.0,0.0005410813980166723,3.9575971731448765,254,0,1,1,0,1,2,0,0.849
7697,0.034,27267.14,27261.54,48,142,48,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313398.0,37707976.0,100229.0,26.0,111.28300000000002,-213169.0,0.3198137831128469,0,1.0,0.0006818830284364257,5.985209487441511,365,0,1,1,0,2,3,0,18.593
7698,0.053,2099.0,2098.87,55,141,55,7,10,1,1,0,0,0,3,2,0,0,1,1,1,0,0,0,2,40905.0,4563915.0,30195.0,10.0,15.606000000000002,-10710.0,0.7381738173817382,0,1.0,0.002572177227251072,2.89053528431191,392,1,1,1,1,2,3,0,5.399
7699,0.086,261389.64,261383.16,53,158,53,11,15,1,1,1,2,2,4,3,0,0,2,1,1,0,0,1,3,5438403.0,720585894.0,1151041.0,39.0,11105.317000000003,-4287362.0,0.21165055256111032,0,1.0,0.004511988309865685,9.416177217486714,643,1,1,1,1,3,4,0,1179.387
7700,0.039,139.5,139.4,40,216,25,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,890.0,137160.0,130.0,6.0,0.07200000000000001,-760.0,0.14606741573033707,-15,0.625,0.00022222222222222223,2.3225806451612905,254,0,1,1,0,1,2,0,0.031
7701,0.03,2115.4,2115.22,69,142,69,7,10,1,1,0,0,0,3,2,0,0,1,1,1,0,0,0,2,40919.0,4605958.0,30223.0,10.0,14.941,-10696.0,0.7386055377697403,0,1.0,0.002461000283634301,2.8699577410679984,380,1,1,1,1,2,3,0,5.206
7702,0.047,274844.42,217325.37,52,31,52,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27368086.0,393175696.0,20814124.0,15.0,9778.241000000002,-6553962.0,0.7605253798164767,0,1.0,0.009403243478619651,3.783520847351582,368,0,1,1,0,2,3,1,2584.429
7703,0.116,592692.46,567250.64,23,28,23,9,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,41172845.0,786790424.0,19886929.0,20.0,17120.424000000003,-21285916.0,0.48301080481564973,0,1.0,0.004766298191139466,6.060436489295914,513,1,1,1,1,3,4,0,2824.949
7704,0.077,238809.35,213368.21,23,28,23,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27370793.0,405231932.0,17049027.0,14.0,7621.672,-10321766.0,0.6228912330015429,0,1.0,0.008285927665730006,3.851747334311388,274,0,1,1,0,2,3,0,1978.757
7705,0.128,1448818.99,1448743.87,69,287,69,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,42740305.0,10428355291.0,20080914.0,127.0,3387069.3689999995,-22659391.0,0.4698355334619161,0,1.0,0.4517986356597935,5.1744601476901835,533,1,1,1,1,3,4,0,654574.443
7706,0.059,1005957.85,234508.3,93,14,93,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,20753171.0,196532082.0,12270513.0,27.0,16476.484,-8482658.0,0.5912596682213046,0,1.0,0.006122601458898104,2.6751538663491736,285,0,1,1,0,1,2,0,6159.079
7707,0.061,1964.06,1963.82,93,137,93,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30433.0,3119461.0,20236.0,6.0,9.871,-10197.0,0.664936089113791,0,1.0,0.001834465342199322,2.739661393283375,269,0,1,1,0,1,2,0,3.603
7708,0.028,26844.74,26842.18,22,130,22,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,312862.0,34414580.0,100116.0,17.0,143.29999999999998,-212746.0,0.32000051140758545,0,1.0,0.0008258973638783612,6.463398132695863,184,0,1,1,0,1,2,0,22.171
7709,0.089,966947.37,760722.29,1,23,0,5,8,1,0,1,2,2,3,0,0,2,0,1,1,0,0,1,0,1700006.0,14000132.0,0.0,10.0,2752.0299999999997,-1700006.0,0.0,-1,0.0,0.000286808784639437,9.923340148343662,403,0,1,1,0,2,3,1,277.329
7710,0.152,29919.68,29848.86,68,126,68,8,15,1,0,1,2,2,4,0,0,3,1,1,1,3,0,1,1,27066335.0,3304263738.0,125875.0,226.0,472.792,-26940460.0,0.004650611174361065,0,1.0,0.0028977582647942758,5.453194925028835,510,1,1,1,1,3,4,0,86.7
7711,0.065,124822.81,35225.98,81,37,81,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,18364737.0,375118609.0,11309811.0,13.0,7324.415,-7054926.0,0.6158438860300586,0,1.0,0.019320715500636465,3.0370768589016883,319,0,1,1,0,1,2,1,2411.666
7712,0.143,29936.52,29914.85,23,242,23,7,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,9129402.0,2148118784.0,52516.0,17.0,162.63099999999994,-9076886.0,0.005752403059915644,0,1.0,0.0010104380869920752,5.376409137492147,418,0,1,1,0,3,4,0,30.249
7713,0.07,1093606.74,297268.75,96,20,96,7,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,39156252.0,538688104.0,18676152.0,31.0,50904.202,-20480100.0,0.47696475137610206,0,1.0,0.009531851458779415,4.8833200612005045,332,1,1,1,1,2,3,0,10424.097
7714,0.096,25132.0,25131.85,57,108,0,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,200459.0,6658572.0,1.0,7.0,0.11500000000000002,-200458.0,4.988551274824278e-06,-57,0.0,2.069075282508356e-06,2.211538461538462,268,1,1,1,1,1,2,1,0.052
7715,0.184,30576.65,30490.27,84,170,84,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,26829021.0,4076024722.0,3120252.0,6026.0,30952.003,-23708769.0,0.11630137379966268,0,1.0,0.24971054710048352,4.053796753819621,501,1,1,1,1,3,4,0,7635.312
7716,0.086,143627.08,35225.98,98,29,98,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,18367406.0,279170362.0,11339818.0,14.0,11965.439999999999,-7027588.0,0.6173881058653574,0,1.0,0.027623133464803436,3.015917105027688,268,0,1,1,0,1,2,1,3967.43
7717,0.06,140.57,140.32,98,116,25,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,948.0,71888.0,130.0,6.0,0.136,-818.0,0.1371308016877637,-73,0.25510204081632654,0.0018922956534111121,0.5112781954887218,264,0,1,1,0,1,2,0,0.266
7718,0.067,25628.66,25611.24,70,40,25,7,9,1,1,1,2,2,2,1,0,0,2,1,1,0,0,1,1,126260.0,1539520.0,100225.0,21.0,328.81199999999995,-26035.0,0.793798511009029,-45,0.35714285714285715,0.0012906254170136089,9.940804788826071,291,1,1,1,1,1,2,0,33.077
7719,0.111,1065308.51,1065297.19,97,18,97,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,18836426.0,305886436.0,9068560.0,26.0,29770.685,-9767866.0,0.48143740219084025,0,1.0,0.0025405513751129236,10.999816735520167,305,0,1,1,0,2,3,0,2706.471
7720,0.053,1975.92,1975.81,43,146,43,6,9,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,2,30893.0,3343798.0,20171.0,9.0,7.321999999999999,-10722.0,0.652931084711747,0,1.0,0.00135228146888538,2.740269461077844,400,0,1,1,0,2,3,0,2.672
7721,0.091,30217.49,30183.3,35,289,35,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,26828972.0,7223784514.0,116017.0,32.0,1845.865,-26712955.0,0.00432431775619282,0,1.0,0.007977102002846695,7.657665693139956,535,1,1,1,1,3,4,0,241.048
7722,0.059,26637.94,26636.54,12,238,12,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313362.0,61507736.0,100141.0,26.0,310.4170000000001,-213221.0,0.3195696989424372,0,1.0,0.0017723968144683863,6.57482049435537,311,0,1,1,0,2,3,0,47.213
7723,0.035,1891.32,1891.24,34,112,34,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30374.0,2320528.0,20118.0,6.0,6.664,-10256.0,0.6623427931783762,0,1.0,0.0012737135968529914,2.766293067662931,229,0,1,1,0,1,2,0,2.409
7724,0.013,138.72,138.66,22,116,22,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,872.0,63072.0,124.0,6.0,0.037000000000000005,-748.0,0.14220183486238533,0,1.0,0.00011534025374855825,2.3125000000000004,269,0,1,1,0,1,2,0,0.016
7725,0.12,30122.62,30114.72,57,142,57,6,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,60332687.0,8557719994.0,103502.0,20.0,433.31099999999986,-60229185.0,0.0017155211403065804,0,1.0,0.0021330813853509423,6.743720235316086,366,0,1,1,0,2,3,0,64.254
7726,0.052,262541.68,262536.96,44,16,44,7,9,1,1,1,2,2,2,1,0,0,2,1,1,0,0,1,1,5374522.0,82492600.0,1101884.0,21.0,6814.465,-4272638.0,0.20501990688660313,0,1.0,0.00235696290204283,11.012369081497928,322,1,1,1,1,1,2,0,618.801
7727,0.062,94749.58,35018.36,54,12,54,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,18367998.0,217482648.0,11029229.0,12.0,12833.762999999999,-7338769.0,0.6004589612869078,0,1.0,0.04202437625581031,3.223112357451117,229,0,1,1,0,1,2,0,3981.792
7728,0.108,1028410.26,1028398.95,97,25,97,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,13752237.0,307552501.0,5001069.0,17.0,15218.231,-8751168.0,0.3636549457371917,0,1.0,0.001840437686804097,8.040381460592533,290,0,1,1,0,1,2,0,1892.725
7729,0.062,27369.14,27362.14,60,216,60,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313410.0,54392840.0,100284.0,26.0,199.77100000000002,-213126.0,0.319977026897674,0,1.0,0.0010465071244474616,6.974757349347113,322,0,1,1,0,2,3,0,28.642
7730,0.189,960236.07,935957.14,1,20,0,7,10,1,1,1,2,2,3,1,0,1,1,1,1,0,0,1,1,1268407.0,20073732.0,1000000.0,19.0,10592.025,-268407.0,0.7883904771891042,-1,0.0,0.0008289961446668006,13.306029154606849,453,1,1,1,1,2,3,2,796.032
7731,0.152,26368.16,26367.85,15,273,0,6,10,1,0,0,0,0,4,0,0,3,1,1,1,0,0,0,0,141152.0,2777168.0,0.0,7.0,4.356,-141152.0,0.0,-15,0.0,2.434754643479105e-05,6.785046728971962,648,1,1,1,1,3,4,2,0.642
7732,0.042,26092.96,26092.76,83,149,0,4,7,1,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,162249.0,5268001.0,0.0,5.0,1.8720000000000003,-162249.0,0.0,-83,0.0,1.4563315162403959e-05,4.926315789473685,304,0,1,1,0,2,3,0,0.38
7733,0.077,335900.11,244090.76,83,24,83,7,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,29170853.0,584758944.0,22223591.0,19.0,3037570.3109999998,-6947262.0,0.7618423431087188,0,1.0,1.8118913953317848,4.990959328395515,422,0,1,1,0,3,4,0,608614.519
7734,0.172,388270.3,280969.03,97,104,97,9,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,41106144.0,2165196564.0,21378545.0,22.0,31231.378000000008,-19727599.0,0.5200814992522772,0,1.0,0.014028201487468911,5.733964243526489,682,1,1,1,1,3,4,1,5446.734
7735,0.113,182825.3,29780.31,18,27,18,5,10,1,0,1,2,2,3,0,0,2,0,1,1,2,0,1,0,22778096.0,280861396.0,14000029.0,19.0,9795.175,-8778067.0,0.614626832725615,0,1.0,0.018163711477569025,2.9496555935853737,281,0,1,1,0,2,3,0,3320.786
7736,0.167,968281.6,968272.74,78,49,78,8,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,2379319.0,66322145.0,1374117.0,30.0,11204.091999999999,-1005202.0,0.5775253339295824,0,1.0,0.0007577372119846128,15.270609497303404,539,1,1,1,1,2,3,2,733.703
7737,0.043,135.77,135.63,57,116,0,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,568.0,57012.0,0.0,4.0,0.027,-568.0,0.0,-57,0.0,0.00011048096044781615,1.8,294,0,1,1,0,1,2,0,0.015
7738,0.025,144525.35,35018.36,99,45,99,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,18369843.0,379633683.0,10995162.0,14.0,9112.183999999997,-7374681.0,0.5985441465123028,0,1.0,0.021681262145360657,2.9079965737905176,255,0,1,1,0,1,2,0,3133.492
7739,0.092,27353.62,27346.86,58,212,58,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313408.0,53390816.0,100279.0,26.0,212.15599999999998,-213129.0,0.3199631151725546,0,1.0,0.0011749084764649067,6.60140643475014,274,0,1,1,0,2,3,0,32.138
7740,0.07,141.31,140.32,94,116,25,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,1114.0,107464.0,155.0,7.0,0.164,-959.0,0.13913824057450627,-69,0.26595744680851063,0.00045290496072464796,2.5625,269,1,1,1,1,1,2,0,0.064
7741,0.039,1646.05,1645.89,62,33,0,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,12254.0,363696.0,1.0,6.0,0.061,-12253.0,8.160600620205648e-05,-62,0.0,1.5187874001397285e-05,2.44,330,0,1,1,0,1,2,2,0.025
7742,0.094,85038.67,85033.9,40,196,0,11,15,1,1,1,2,2,4,3,0,0,2,1,1,0,0,1,3,4351628.0,813530666.0,2.0,33.0,12.001,-4351626.0,4.595981090295402e-07,-40,0.0,5.7632604084706404e-05,2.4486839420526425,643,1,1,1,1,3,4,2,4.901
7743,0.079,29960.08,29914.85,48,265,48,7,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,9129427.0,2353386425.0,55044.0,17.0,212.672,-9074383.0,0.006029294061938389,0,1.0,0.0012863784075342923,5.518214841722886,412,0,1,1,0,3,4,0,38.54
7744,0.121,29961.14,29504.4,62,154,62,7,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,78619637.0,5704043810.0,62110.0,413.0,505.661,-78557527.0,0.0007900061914557046,0,1.0,0.002043280062107116,8.25987030170372,672,1,1,1,1,3,4,0,61.219
7745,0.035,1966.35,1966.11,96,133,96,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30436.0,2999488.0,20242.0,6.0,7.984999999999999,-10194.0,0.6650676830069654,0,1.0,0.001461591273171104,2.778357689631176,230,0,1,1,0,1,2,0,2.874
7746,0.092,1055395.05,1055388.52,56,43,56,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,18836385.0,582681603.0,9068455.0,26.0,30500.269,-9767930.0,0.48143287578800287,0,1.0,0.0026118797885208954,11.064592708679099,361,0,1,1,0,2,3,0,2756.565
7747,0.041,1952.25,1952.05,79,108,79,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30419.0,2245252.0,20208.0,6.0,6.369999999999999,-10211.0,0.6643216410795885,0,1.0,0.0011683954411576387,2.7926348092941686,188,0,1,1,0,1,2,0,2.281
7748,0.022,134.63,134.43,19,36,0,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,247.0,2356.0,0.0,5.0,0.016,-247.0,0.0,-19,0.0,8.170541484067444e-05,1.4545454545454546,286,1,1,1,1,1,2,1,0.011
7749,0.042,29858.73,29847.22,83,184,83,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,60280213.0,11047279712.0,56997.0,14.0,307.843,-60223216.0,0.0009455341506507285,0,1.0,0.0018953585768718229,5.439595002915555,391,0,1,1,0,2,3,0,56.593
7750,0.085,433260.79,433259.16,14,26,14,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,27246987.0,707286264.0,20043015.0,30.0,5872030.033,-7203972.0,0.7356048211862838,0,1.0,1.5132424099582147,8.956335972969038,563,1,1,1,1,2,3,0,655628.602
7751,0.123,24740.7,141.17,1,122,0,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,515.0,44508.0,0.0,5.0,0.057,-515.0,0.0,-1,0.0,1.3338345317634505e-06,1.7272727272727273,457,0,1,1,0,2,3,2,0.033
7752,0.094,855661.22,203307.81,32,35,0,4,9,1,1,1,2,2,3,1,0,1,0,1,1,0,0,1,1,15000927.0,192014517.0,0.0,9.0,74.13,-15000927.0,0.0,-32,0.0,1.716567218039869e-05,5.046977124183006,390,0,1,1,0,2,3,1,14.688
7753,0.2,30485.68,30268.78,98,146,98,7,13,1,1,1,2,2,4,1,0,2,0,1,1,2,0,1,1,604312800.0,87760650588.0,132880.0,23.0,313.543,-604179920.0,0.00021988612519873812,0,1.0,0.001349158030918123,7.623219061512278,520,0,1,1,0,3,4,1,41.13
7754,0.083,932821.25,843646.21,1,42,0,6,8,1,0,1,2,2,2,0,0,1,1,1,1,0,0,1,1,1500008.0,21000162.0,0.0,11.0,4206.313999999999,-1500008.0,0.0,-1,0.0,0.0004122472553021278,10.938190574511184,394,1,1,1,1,1,2,0,384.553
7755,0.09,266.12,141.17,90,12,0,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,23954.0,204044.0,0.0,5.0,0.051000000000000004,-23954.0,0.0,-90,0.0,0.00010521569216894635,1.8214285714285716,325,0,1,1,0,2,3,0,0.028
7756,0.045,2045.64,2045.47,67,161,67,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,40407.0,4887507.0,30184.0,7.0,20.699,-10223.0,0.7469992823025713,0,1.0,0.003944975655540564,2.5649318463444857,276,1,1,1,1,1,2,0,8.07
7757,0.133,250775.99,208464.57,51,128,51,6,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,27341995.0,1159532032.0,19364804.0,24.0,20921.769999999997,-7977191.0,0.7082440034094074,0,1.0,0.021855979912590515,3.8171760213320485,466,0,1,1,0,3,4,0,5480.955
7758,0.282,1110080.17,297151.4,98,47,98,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,39906254.0,1184039286.0,19454871.0,55.0,2525605.520000001,-20451383.0,0.4875143379782026,0,1.0,0.5649720506222538,4.027023924688823,561,1,1,1,1,3,4,0,627164.27
7759,0.143,167.09,145.38,23,142,23,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,9154402.0,1263362864.0,1102.0,12.0,0.5750000000000001,-9153300.0,0.00012037924487039132,0,1.0,0.0011251421389670236,3.058510638297873,426,0,1,1,0,3,4,0,0.188
7760,0.093,304457.58,264632.28,48,48,48,7,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,39281204.0,817233632.0,19058931.0,18.0,20168.692,-20222273.0,0.4851921290396292,0,1.0,0.0117250160104406,5.6498575538480065,398,1,1,1,1,2,3,0,3569.77
7761,0.153,265213.2,210392.71,66,56,66,8,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,45282588.0,928010316.0,20522568.0,311.0,38263.73000000001,-24760020.0,0.4532110223028772,0,1.0,0.0234681531688468,6.147708314053327,560,1,1,1,2,3,4,0,6224.064
7762,0.063,1684.38,1684.26,48,40,0,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,16251.0,196380.0,1.0,7.0,0.1,-16250.0,6.153467478924374e-05,-48,0.0,0.0004856386326125933,0.12224938875305624,355,1,1,1,1,1,2,1,0.818
